sno,h,sub_h,link
1,College woman dies in Chennai Road accident,,https://timesofindia.indiatimes.com/city/chennai/college-woman-dies-in-chennai-road-accident/articleshow/102343690.cms
2,Pedestrian killed in Road accident,,https://timesofindia.indiatimes.com/city/coimbatore/pedestrian-killed-in-road-accident/articleshow/101713590.cms
3,CPM holds protests over girl’s death in accident in Trichy,,https://timesofindia.indiatimes.com/city/trichy/cpm-holds-protests-over-girls-death-in-accident-in-trichy/articleshow/102333970.cms
4,Driver dies in Road accident near Dindigul,,https://timesofindia.indiatimes.com/city/madurai/driver-dies-in-road-accident-near-dindigul/articleshow/102049164.cms
5,Youth dies in Road accident in Trichy,,https://timesofindia.indiatimes.com/city/trichy/youth-dies-in-road-accident-in-trichy/articleshow/101713429.cms
6,Omnibus driver dies in Road accident near Dindigul,,https://timesofindia.indiatimes.com/city/chennai/omnibus-driver-dies-in-road-accident-near-dindigul/articleshow/102035594.cms
7,Tamil Nadu: 2 college students die in Road accident in Tirunelveli,Two first-year undergraduate students of Government Arts and Science College at Manur in Tirunelveli died in a Road accident near Azhagia Pandiapuram on Wednesday evening.,https://timesofindia.indiatimes.com/city/madurai/tamil-nadu-2-college-students-die-in-road-accident-in-tirunelveli/articleshow/101964681.cms
8,Two deputy BDOs killed in Road accident,,https://timesofindia.indiatimes.com/city/salem/two-deputy-bdos-killed-in-road-accident/articleshow/101559516.cms
9,"Four killed in three separate accidents in Trichy, Thanjavur",,https://timesofindia.indiatimes.com/city/trichy/four-killed-in-three-separate-accidents-in-trichy-thanjavur/articleshow/101653292.cms
10,Four men die in Tamil Nadu Road accident,,https://timesofindia.indiatimes.com/city/chennai/four-men-die-in-tamil-nadu-road-accident/articleshow/101511846.cms
11,Youth dies in Madurai Road accident,,https://timesofindia.indiatimes.com/city/chennai/youth-dies-in-madurai-road-accident/articleshow/101104190.cms
12,Two brothers die in Chennai Road accident,,https://timesofindia.indiatimes.com/city/chennai/two-brothers-die-in-chennai-road-accident/articleshow/101274680.cms
13,Seven die in separate accidents in Nellai,,https://timesofindia.indiatimes.com/city/madurai/seven-die-in-separate-accidents-in-nellai/articleshow/101559317.cms
14,Six killed in two Road accidents,,https://timesofindia.indiatimes.com/city/chennai/six-killed-in-two-road-accidents/articleshow/101032218.cms
15,"Transgender, 21, killed after fall from two-wheeler",,https://timesofindia.indiatimes.com/city/trichy/transgender-21-killed-after-fall-from-two-wheeler/articleshow/101472463.cms
16,"2 killed in accident, family protests",,https://timesofindia.indiatimes.com/city/trichy/2-killed-in-accident-family-protests/articleshow/101427232.cms
17,"Two die, 11 suffer injuries in TN Road accident involving omnibuses",,https://timesofindia.indiatimes.com/city/chennai/two-die-11-suffer-injuries-in-tn-road-accident-involving-omnibuses/articleshow/101368828.cms
18,Using phone while driving causes 200 Road accidents in Chennai every year,"Some two-wheeler riders stick their phones in their helmets, others have them on their handlebars, the smarter ones use ear buds, people in cars use WiFi. Using the phone while driving/ riding is an epidemic, though it is a punishable offence.",https://timesofindia.indiatimes.com/city/chennai/using-phone-while-driving-causes-200-road-accidents-in-chennai-every-year/articleshow/100779978.cms
19,"Ambulance rescuing highway crash victims on Chennai-Trichy NH hit by bus, 3 killed",Three people were killed and five others injured in a Road accident involving multiple vehicles on Chennai-Trichy National Highway near Perambalur town early on Monday morning.,https://timesofindia.indiatimes.com/city/trichy/ambulance-rescuing-van-tractor-crash-victims-on-chennai-trichy-national-highway-hit-by-bus-3-killed/articleshow/100756455.cms
20,"Five killed, 43 injured in Road accident in Tamil Nadu's Trichy",Police said that the front tyre of a hatchback car moving towards Trichy on Dindigul – Trichy NH suffered a burst while approaching the Kalkothanur village near Manapparai town. The sudden impact caused the speeding car to deviate from the carriageway and speed towards the opposite lanes of the highway even after crossing the highway’s centre median.,https://timesofindia.indiatimes.com/city/trichy/five-killed-in-road-accident-in-tamil-nadu/articleshow/101259756.cms
21,Three die in Road accidents in Trichy,"Three people died in different Road accidents under Trichy district police station limits on Thursday. In a hit-and-run incident, Kallakudi police filed a case in the death of Thennarasu Pandiyan, 54, who was knocked down from his bike by an unidentified vehicle at Keelarasalur near Kallakudi in the early hours of the day.",https://timesofindia.indiatimes.com/city/trichy/three-die-in-road-accidents-in-trichy/articleshow/100717403.cms
22,Four killed in Road accident in Dindigul,,https://timesofindia.indiatimes.com/city/madurai/four-killed-in-road-accident-in-dindigul/articleshow/100608779.cms
23,Two killed in separate Road accidents in Chennai,"Two people were killed in separate incidents at Thiruvottiyur and Thirumullaivoyal. In one of the incidents, a woman who was riding her bike died while her daughter narrowly escaped in the accident at Thirumullaivoyal.",https://timesofindia.indiatimes.com/city/chennai/two-killed-in-separate-road-accidents-in-chennai/articleshow/100172319.cms
24,"Couple, daughter die in TN Road accident",,https://timesofindia.indiatimes.com/city/chennai/couple-daughter-die-in-tn-road-accident/articleshow/100794335.cms
25,"Cuddalore bus accident: Four die, 80 suffer injuries as two buses collide in Tamil Nadu",,https://timesofindia.indiatimes.com/city/chennai/four-die-80-suffer-injuries-as-two-buses-collide-in-tamil-nadu/articleshow/101104538.cms
26,Road accident fatalities this year dip over 2021 figure,"The number of fatal accident cases and deaths have decreased this year as compared to 2021, the Greater Chennai Traffic Police said based on a study.",https://timesofindia.indiatimes.com/city/chennai/road-accident-fatalities-this-year-dip-over-2021-figure/articleshow/101176228.cms
27,Bank employee killed in Road accident,,https://timesofindia.indiatimes.com/city/coimbatore/bank-employee-killed-in-road-accident/articleshow/100389973.cms
28,Brain dead man saves lives of five patients,,https://timesofindia.indiatimes.com/city/madurai/brain-dead-man-saves-lives-of-five-patients/articleshow/100908863.cms
29,Tamil film supporting actor dies in Road accident caused by drunk actor in Chennai,,https://timesofindia.indiatimes.com/city/chennai/tamil-film-supporting-actor-dies-in-road-accident-caused-by-drunk-actor-in-chennai/articleshow/100851949.cms
30,Two killed in separate Road accidents,,https://timesofindia.indiatimes.com/city/chennai/two-killed-in-separate-road-accidents/articleshow/100176582.cms
31,Four killed in two accidents,,https://timesofindia.indiatimes.com/city/trichy/four-killed-in-two-accidents/articleshow/100489291.cms
32,"Van falls into pit, 11 injured",,https://timesofindia.indiatimes.com/city/chennai/van-falls-into-pit-11-injured/articleshow/100368854.cms
33,"Techie dies in Road accident near Potheri, three critical",An IT employee died and three others suffered injuries on Thurday night after their car rammed a median near Potheri in Chengalpet.,https://timesofindia.indiatimes.com/city/chennai/techie-dies-in-road-accident-near-potheri-three-critical/articleshow/100367265.cms
34,Five from family killed in Road accident near Tamil Nadu's Kancheepuram,"Five people from the same family, including a three-month old infant, were killed in a Road accident near Kancheepuram along the Chennai-Bengaluru national highway late on Saturday.",https://timesofindia.indiatimes.com/city/chennai/five-from-family-killed-in-road-accident-near-tamil-nadus-kancheepuram/articleshow/100752984.cms
35,Woman on bike taxi killed in Road accident in Chennai,A 34-year-old woman riding pillion on a bike taxi died near Teynampet on Sunday after a lorry rammed the bike.,https://timesofindia.indiatimes.com/city/chennai/woman-on-bike-taxi-killed-in-road-accident/articleshow/100060975.cms
36,Cuddalore SP’s timely intervention saves lives of Road accident victims,,https://timesofindia.indiatimes.com/city/chennai/cuddalore-sps-timely-intervention-saves-lives-of-road-accident-victims/articleshow/100160908.cms
37,Girl killed after car driven by minor boy hits her in Tamil Nadu's Tirupur,"A 12-year-old girl was killed after a car driven by a 15-year-old boy, a class X student, hit her in Tirupur on Monday.",https://timesofindia.indiatimes.com/city/coimbatore/girl-killed-after-car-driven-by-minor-boy-hits-her-in-tamil-nadus-tirupur/articleshow/99951949.cms
38,Two youths die in TN Road accident,,https://timesofindia.indiatimes.com/city/chennai/two-youths-die-in-tn-road-accident/articleshow/99467293.cms
39,Six of Chennai family die in Road accident near Mamallapuram,,https://timesofindia.indiatimes.com/city/chennai/six-of-chennai-family-die-in-road-accident-near-mamallapuram/articleshow/99994301.cms
40,Father-son duo killed in Road accident,,https://timesofindia.indiatimes.com/city/coimbatore/father-son-duo-killed-in-road-accident/articleshow/99311313.cms
41,Chennai youth charred to death in Road accident,"The deceased has been identified as R Manu Kashyap from Mambakkam, Chennai, a designer in a private firm in Bengaluru.",https://timesofindia.indiatimes.com/city/chennai/chennai-youth-charred-to-death-in-road-accident/articleshow/99247196.cms
42,Road accident victim’s organs give life to three,,https://timesofindia.indiatimes.com/city/madurai/road-accident-victims-organs-give-life-to-three/articleshow/99774835.cms
43,Three youths die in Road accident near Chennai,,https://timesofindia.indiatimes.com/city/chennai/three-youths-die-in-road-accident-near-chennai/articleshow/99493473.cms
44,"6 killed, 3 injured in car-truck collision in Trichy","Six people, including a woman and a minor girl, were killed in a head-on collision between a car and a truck near Thiruvasi on Trichy-Namakkal main road in Trichy district in the early hours on Sunday.",https://timesofindia.indiatimes.com/city/trichy/6-killed-2-injured-in-car-truck-collision-in-trichy-tamil-nadu/articleshow/98767892.cms
45,Toddler dies in Chennai Road accident,,https://timesofindia.indiatimes.com/city/chennai/toddler-dies-in-chennai-road-accident/articleshow/98608617.cms
46,Senior citizen dies in Chennai Road accident,,https://timesofindia.indiatimes.com/city/chennai/senior-citizen-dies-in-chennai-road-accident/articleshow/98867342.cms
47,Eight injured as bus overturns in Tamil Nadu,All were rushed to Government Hospital in Gobichettipalayam.,https://timesofindia.indiatimes.com/city/erode/10-injured-as-bus-overturns-in-tamil-nadu/articleshow/99218036.cms
48,Brain dead woman’s organs give life to 3 in Madurai,": The organs of a 47-year-old woman, who was declared brain dead after suffering a Road accident in Madurai, were transplanted to three patients, giving them a new lease of life.",https://timesofindia.indiatimes.com/city/madurai/brain-dead-womans-organs-give-life-to-3/articleshow/99199442.cms
49,Couple killed in Road accident near Lalgudi,"A Road accident claimed the lives of a newlywed couple on Saturday night near Lalgudi in the Trichy district. D Senthilkumar, 33, and J Ragini, 32, who were residents of Perambalur, were commuting on a two-wheeler when they were hit by a truck from behind while approaching Aangarai village on the Trichy-Lalgudi highway.",https://timesofindia.indiatimes.com/city/trichy/couple-killed-in-road-accident-near-lalgudi/articleshow/98593801.cms
50,78-year-old man killed in Road accident in Coimbatore,"A 78-year-old man was fatally hit by a car when he tried to cross the L&T Bypass at Pattanampudur Pirivu, on the outskirts of the city, on Friday.",https://timesofindia.indiatimes.com/city/coimbatore/78-year-old-man-killed-in-road-accident/articleshow/98243881.cms
51,"In Salem, two killed in Road accident",Two men died after a truck rammed the bike on which they were travelling near Gangavalli in Salem district on Friday evening.,https://timesofindia.indiatimes.com/city/salem/two-killed-in-road-accident/articleshow/98223503.cms
52,Doctor dies in Chennai Road accident,"The deceased -- G Nishanth of Trichy – and the injured - P Preethi, 25 of Dharmapuri – were doctors at ESI hospital in K K Nagar, police said.",https://timesofindia.indiatimes.com/city/chennai/doctor-dies-in-chennai-road-accident/articleshow/98204054.cms
53,"1 dead, four injured as car rams truck in Tamil Nadu",One person died and four others were injured in a Road accident near Kattankulathur in Chengalpet district in the wee hours of Thursday.,https://timesofindia.indiatimes.com/city/chennai/1-dead-four-injured-as-car-rams-truck/articleshow/98956169.cms
54,Two dead after TNSTC bus hits two-wheeler in Madurai,Two construction workers died in a Road accident on Wednesday when a TNSTC government bus hit their two-wheeler from behind.,https://timesofindia.indiatimes.com/city/madurai/two-dead-after-tnstc-bus-hits-two-wheeler-in-madurai/articleshow/98928967.cms
55,CM pat for class VII student’s idea to prevent Road accidents,,https://timesofindia.indiatimes.com/city/trichy/cm-pat-for-class-vii-students-idea-to-prevent-road-accidents/articleshow/98791200.cms
56,PG student dies in Road accident near Chennai,,https://timesofindia.indiatimes.com/city/chennai/pg-student-dies-in-road-accident-near-chennai/articleshow/98518642.cms
57,TN Road accident deaths down by 2%: Ma Su,,https://timesofindia.indiatimes.com/city/chennai/tn-road-accident-deaths-down-by-2-ma-su/articleshow/98720207.cms
58,Six die in two TN Road accidents,The deceased include four of a family from Tiruvarur district.,https://timesofindia.indiatimes.com/city/chennai/six-die-in-two-tn-road-accidents/articleshow/97876024.cms
59,"Man, son die in Road accident near Trichy","The deceased have been identified as S Mani, 32, of Karattampatti near Musiri and his son M Vishnu.",https://timesofindia.indiatimes.com/city/trichy/man-son-die-in-road-accident-near-trichy/articleshow/98125632.cms
60,Tamil Nadu Road accident deaths down by 2%: Ma Subramanian,"Deaths due to Road accidents in Tamil Nadu dropped by more than 2% in 2022 over 2019 following the implementation of Nammai Kakkum-48, health minister Ma Subramanian said on Thursday. The scheme provides free treatment including life-saving surgeries for up to 1 lakh for all victims.",https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-road-accident-deaths-down-by-2-ma-subramanian/articleshow/98720427.cms
61,Four dead in Road accident,"Three women and one man died after their car crashed onto a truck in Tuticorin district on Thursday. The deceased have been identified as Paul Muthu Prabhu, 39, Tamil Selvi, 63, Sudha Sargunaselvi, 37, and Pandiammal Devi, 62.",https://timesofindia.indiatimes.com/city/madurai/four-dead-in-road-accident/articleshow/96441491.cms
62,Five die in Road accident near Krishnagiri in Tamil Nadu,"When the tractor crossed the Salem-Bengaluru National Highway near Errahalli village, an omnibus heading to Salem from Bengaluru rammed the tractor trailer.",https://timesofindia.indiatimes.com/city/chennai/five-die-in-road-accident-near-krishnagiri-in-tamil-nadu/articleshow/98170996.cms
63,3 killed in two Road accidents in Trichy,Two people were killed when their bike was hit by a car on a highway. The driver of the car was arrested.,https://timesofindia.indiatimes.com/city/trichy/3-killed-in-two-road-accidents-in-trichy/articleshow/97389996.cms
64,"TNSTC bus driver, conductor die in Road accident near Tirupur","The deceased have been identified as driver Paulkannan,45, of Thekkampatti in Theni district, and conductor J Murugan, 51, of Ammapatti in Theni.",https://timesofindia.indiatimes.com/city/coimbatore/tnstc-bus-driver-conductor-die-in-road-accident-near-tirupur/articleshow/98097294.cms
65,Lack of speed breakers makes Trichy roads accident-prone,Lack of speed breakers and other traffic regulatory mechanisms on crucial road intersections has become a major cause of accidents in Trichy city.,https://timesofindia.indiatimes.com/city/trichy/lack-of-speed-breakers-makes-trichy-roads-accident-prone/articleshow/98195187.cms
66,Two die in Road accident near Trichy,"Five others, including the truck driver, suffered injuries in the accident that happened near Padalur in Perambalur district.",https://timesofindia.indiatimes.com/city/trichy/two-die-in-road-accident-near-trichy/articleshow/96816583.cms
67,Two from Bengaluru killed in Road accident,"Two people from Bengaluru died after their car crashed into a wall on a railroad overbridge in Madurai. The deceased were identified as Nirmala 54 and Sheraph 3. The driver of the car, Krishnakumar 39, and his family members were also injured in the crash. The Samayanallur Police are investigating the cause of the crash.",https://timesofindia.indiatimes.com/city/madurai/two-from-bengaluru-killed-in-road-accident/articleshow/96610764.cms
68,"College student killed, 46 injured in Road accident in Ariyalur","A bus carrying 50 passengers overturned on a road near Rayampuram village in Sendurai district on Monday morning, injuring 46 people. The bus was travelling from Jayankondam in Ariyalur district to Thuraiyur in Trichy district. Local people rushed to the scene and rescued the passengers. One of the passengers, a 20-year-old college student, died from his injuries before he was admitted to the Ariyalur government hospital. The Sendurai police have registered a case and are investigating the accident.",https://timesofindia.indiatimes.com/city/trichy/college-student-killed-46-injured-in-road-accident-in-ariyalur/articleshow/97471384.cms
69,Haber Road accident exposes threat posed by encroachments,"A 32-year-old bike rider was mowed down by a truck on Friday on Heber Road in Trichy. The accident has exposed the threat posed by encroachments on arterial roads in Trichy City, which have been increasing the probability of twowheeler riders being knocked down from behind. In Friday's incident, the bike rider had taken a right turn around Parangiri Velu Park on Heber Road when he was fatally knocked down by the truck from behind while bad road and unsafe conditions for vehicles to take turns were blamed for the incident. The role of encroachments was undermined, Heber Road which connects Trichy District Court and Cantonment Police Station with congested Bhima Nagar and Palakkarai was once used for public transportation over the years as the road was encroached by shops, private and government buses were not allowed due to traffic bottlenecks. The recent eviction drives were not comprehensive enough to curtail shops from misusing public space. ""Eateries have encroached around 3 feet 4 feet of vacant space if encroachments are evicted public transportation can be brought back on Heber Road,"" said a resident of Bhima Nagar.",https://timesofindia.indiatimes.com/city/trichy/haber-road-accident-exposes-threat-posed-by-encroachments/articleshow/96842867.cms
70,Two students of MCC killed in Road accident,"Two teenagers, students of a college in Tambaram, were killed in a Road accident near Tambaram Sanatorium on Saturday. The deceased were identified as Joshua, 17, of Anakaputhur and Thomas, 18, of Anna Nagar. Both were first year students at the Madras Christian College in Tambaram.",https://timesofindia.indiatimes.com/city/chennai/two-students-of-mcc-killed-in-road-accident/articleshow/96330869.cms
71,Man dies in Coimbatore Road accident,,https://timesofindia.indiatimes.com/city/coimbatore/man-dies-in-coimbatore-road-accident/articleshow/95742793.cms
72,Bike rider dead as garbage truck knocks him down,A two-wheeler rider died in a Road accident in Trichy on Friday evening and a case has been booked against the truck driver. A 17-year-old boy was riding his bike when he hit a 12-year-old girl in Nadupatti on Friday morning. The girl was taken to Mahatma Gandhi Memorial Government Hospital in Trichy and later handed over to the rider's relatives.,https://timesofindia.indiatimes.com/city/trichy/bike-rider-dead-as-garbage-truck-knocks-him-down/articleshow/96825304.cms
73,Six killed in Road accident near Chennai,The accident happened around 4am when they were returning to Chennai after participating in the Karthigai Deepam festival in Thiruvannamalai temple.,https://timesofindia.indiatimes.com/city/chennai/six-killed-in-road-accident-near-chennai/articleshow/96046120.cms
74,"Eight killed in Road accidents in Chennai, suburbs",Four people including an MTC bus driver were killed and three others were injured after a private luxury bus smashed into a tanker at Kavaraipettai in Tiruvallur district on the Kolkata-Chennai National Highway on Monday morning. Traffic was affected for nearly three hours on the busy stretch after the accident.,https://timesofindia.indiatimes.com/city/chennai/eight-killed-in-road-accidents-in-chennai-suburbs/articleshow/96013755.cms
75,Tamil Nadu: 3 killed in Road accident,"Three people were killed in a mishap involving a government bus and a lorry in the district on Sunday, police said.",https://timesofindia.indiatimes.com/city/trichy/tamil-nadu-3-killed-in-road-accident/articleshow/95982300.cms
76,Five of family from Chennai die in Road accident near Veppur,,https://timesofindia.indiatimes.com/city/chennai/four-members-of-chennai-family-among-five-killed-in-road-accident/articleshow/96701887.cms
77,"College student killed, 46 injured in Road accident in Ariyalur in Tamil Nadu",,https://timesofindia.indiatimes.com/city/trichy/college-student-killed-46-injured-in-road-accident-in-ariyalur-in-tamil-nadu/articleshow/97459907.cms
78,Two women die in Road accident near Chennai,,https://timesofindia.indiatimes.com/city/chennai/two-women-die-in-road-accident-near-chennai/articleshow/95940723.cms
79,"In Chennai, Third accident in 4 days at Madurantakam","In the third Road accident reported at Madurantakam on the Chennai-Trichy national highway (NH-45) in the last 4 days, 18 people travelling in a government bus got injured after the bus turned turtle on Sunday.",https://timesofindia.indiatimes.com/city/chennai/in-chennai-third-accident-in-4-days-at-madurantakam/articleshow/96157910.cms
80,Trichy: Rash driving; passengers injured as 2 buses collide,Rash and reckless driving of a bus driver resulted in a Road accident involving another bus leaving many of the passengers injured at Puthur Four Road junction in Trichy on Sunday.,https://timesofindia.indiatimes.com/city/trichy/rash-driving-passengers-injured-as-2-buses-collide/articleshow/95842904.cms
81,5 killed in two Road accidents in two days in Coimbatore,Five people were killed in two separate accidents at Kangayam in Tirupur and Chettipalayam in Coimbatore district in the past two days.,https://timesofindia.indiatimes.com/city/coimbatore/5-killed-in-two-road-accidents-in-two-days/articleshow/96017690.cms
82,Four-year-old boy killed in Road accident,"A four-year-old boy was killed and his father was injured after an unidentified vehicle ran over them near the Vanabadrakaliamman temple at Mettupalayam on late Saturday night.The deceased, V Yuvansai, was from Mathampalayam in Tirupur district.",https://timesofindia.indiatimes.com/city/coimbatore/four-year-old-boy-killed-in-road-accident/articleshow/95345879.cms
83,Heart and lungs of Madurai Road accident victim transplanted in patients in Chennai,,https://timesofindia.indiatimes.com/city/madurai/heart-and-lungs-of-madurai-road-accident-victim-transplanted-in-patients-in-chennai/articleshow/95585398.cms
84,"Tamil Nadu missed recording 22,000 Road accident deaths in 3 years","Around 22,000 people died in Road accidents in Tamil Nadu between 2017 and 2020, but these deaths were not recorded and no one knows how this happened. The special task force (STF), which was formed to reduce accidents, has found this data lapse and completed the reconciliation work now.",https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-missed-recording-22000-road-accident-deaths-in-3-years/articleshow/93604341.cms
85,Chennai registers 12% drop in fatal Road accidents,"The lockdown restrictions have long been relaxed and more vehicles are on the roads, but the overall Road accident rate in city has fortunately not shot up as feared. Fatalities have dropped by 12% this year compared to the previous year, with police attributing it to special drives against six major traffic offences.",https://timesofindia.indiatimes.com/city/chennai/chennai-registers-12-drop-in-fatal-road-accidents/articleshow/95022343.cms
86,‘Deaths in Road accidents are like a recurring pandemic’,"Highlighting the seriousness of rise in fatalities in Road accidents, Madurai district collector Dr S Aneesh Sekhar pointed out that deaths in Road accidents are like a ‘recurring pandemic’ and the public have to take appropriate precautions for prevention just like for Covid-19.",https://timesofindia.indiatimes.com/city/madurai/deaths-in-road-accidents-are-like-a-recurring-pandemic/articleshow/94930113.cms
87,Three bikers killed in separate Road accidents in Chennai,"Three people, including an employee of a private airline, were killed in different Road accidents on Saturday.",https://timesofindia.indiatimes.com/city/chennai/three-bikers-killed-in-separate-road-accidents-in-chennai/articleshow/94903420.cms
88,Stalin stops convoy to rescue Chennai Road accident victim,,https://timesofindia.indiatimes.com/city/chennai/stalin-stops-convoy-to-rescue-chennai-road-accident-victim/articleshow/95009598.cms
89,10 injured as buses collide on Pamban Road Bridge,,https://timesofindia.indiatimes.com/city/chennai/10-injured-as-buses-collide-on-pamban-road-bridge/articleshow/94805193.cms
90,Two children killed in Road accidents in city suburbs,"Two children, aged 5 and 14, were killed in separate Road accidents at Uthukottai on Thiruvalangadu on Monday.P Ilakiya, 5, of Annavaram Colony in Uthukottai was playing near her house in Thotta Reddy Kuppam when a tractor passing that way ran over her. The girl died on the spot.",https://timesofindia.indiatimes.com/city/chennai/two-children-killed-in-road-accidents-in-city-suburbs/articleshow/94493563.cms
91,Two children killed in Road accidents in Chennai suburbs,"Two children, aged 5 and 14, were killed in separate Road accidents at Uthukottai on Thiruvalangadu on Monday. P Ilakiya, 5, of Annavaram Colony in Uthukottai was playing near her house in Thotta Reddy Kuppam when a tractor passing that way ran over her.",https://timesofindia.indiatimes.com/city/chennai/two-children-killed-in-road-accidents-in-chennai-suburbs/articleshow/94491873.cms
92,Road accident causes abortion,"Tragedy struck a nine-month-old pregnant woman, who was on her way to the hospital for her final check-up before delivery, when a van hit her, resulting in an abortion.",https://timesofindia.indiatimes.com/city/chennai/road-accident-causes-abortion/articleshow/92585959.cms
93,College student dies in Coimbatore Road accident,,https://timesofindia.indiatimes.com/city/coimbatore/college-student-dies-in-coimbatore-road-accident/articleshow/93732452.cms
94,"Two die, 34 suffer injuries in Road accident near Pollachi",,https://timesofindia.indiatimes.com/city/coimbatore/two-die-34-suffer-injuries-in-road-accident-near-pollachi/articleshow/94505686.cms
95,Three killed in two Road accidents,"Three people died in two different accidents in the city and Kancheepuram.In an accident at Otteri, S Balu, 33, an autorickshaw driver from Choolai was driving back home on Friday night when he met with the accident. When Balu crossed Jamalia road in Otteri, around 10.",https://timesofindia.indiatimes.com/city/chennai/three-killed-in-two-road-accidents/articleshow/92929716.cms
96,Father-son duo killed as van rams into mini-van in Tamil Nadu's Tirupur,A man and his son died when a pickup van rammed into a mini-van ferrying them on Udumalpet-Palladam Road in Tirupur district on Thursday morning.,https://timesofindia.indiatimes.com/city/coimbatore/man-son-killed-as-van-rams-into-mini-van-in-tamil-nadus-tirupur/articleshow/94214798.cms
97,Over 80% of Road accidents in Madurai happen on highways,"As much as 81% of Road accidents that happened in rural Madurai in the past five years were on national and state highways, according to data with Madurai district police.",https://timesofindia.indiatimes.com/city/madurai/over-80-of-road-accidents-in-madurai-happen-on-highways/articleshow/91730422.cms
98,Two youths die in Road accident near Coimbatore,,https://timesofindia.indiatimes.com/city/coimbatore/two-youths-die-in-road-accident-near-coimbatore/articleshow/93795273.cms
99,Coimbatore: Three killed in Road accidents,Three people were killed in separate Road accidents in the district on Saturday.An 81-year-old woman was killed when she was crossing the Mettupalayam – Coimbatore Road at Thoppampatti Pirivu.,https://timesofindia.indiatimes.com/city/coimbatore/three-killed-in-road-accidents/articleshow/92480973.cms
100,Tamil Nadu: Three killed as private bus overturns in Tuticorin,At least three people were killed and several others injured when a private omni bus overturned in Tuticorin district in the early hours of Wednesday.,https://timesofindia.indiatimes.com/city/madurai/tamil-nadu-three-killed-as-private-bus-overturns-in-tuticorin/articleshow/92219771.cms
101,Solatium for AIADMK man killed in Road accident,The AIADMK has announced a compensation of Rs 7 lakh to a party functionary from Karur district who was killed in a Road accident on Monday. The deceased along with four other party functionaries was returning from Chennai after attending the party’s general council meeting at Vanagaram.,https://timesofindia.indiatimes.com/city/trichy/solatium-for-aiadmk-man-killed-in-road-accident/articleshow/92840881.cms
102,Six die in Road accident near Tamil Nadu’s Salem,"Six people, including four women and an 11-year-old girl, died when a minivan they were travelling in collided with an omnibus near Attur in Salem district of Tamil Nadu in the early hours of Tuesday.",https://timesofindia.indiatimes.com/city/salem/six-die-in-road-accident-near-tns-salem/articleshow/93720905.cms
103,Pedestrian & biker killed in Road accident,A 23-year-old pedestrian and an engineering college student lost their lives after the bike rode by the student hit the young man near Myleripalayam on Pollachi-Coimbatore road on Monday. A pillion rider and a pedestrian also suffered injuries in the incident.,https://timesofindia.indiatimes.com/city/coimbatore/pedestrian-biker-killed-in-road-accident/articleshow/92071416.cms
104,Two killed in Road accident in Trichy,"Two people died and two others injured when the car in which they were travelling in, hit the centre median near Vaiyampatti in Trichy on the Dindigul - Trichy Road on Sunday midnight. The deceased were identified as M Balakrishnan, 34, and V Ezhumalai, 29, of Vanagaram in Chennai.",https://timesofindia.indiatimes.com/city/trichy/two-killed-in-road-accident-in-trichy/articleshow/91454074.cms
105,Chennai couple die in Road accident near Virudhunagar,,https://timesofindia.indiatimes.com/city/chennai/chennai-couple-die-in-road-accident-near-virudhunagar/articleshow/92772672.cms
106,Two teenagers die in Coimbatore Road accident,,https://timesofindia.indiatimes.com/city/coimbatore/two-teenagers-die-in-coimbatore-road-accident/articleshow/92108141.cms
107,12 die in three Road accidents near Chennai; trucks play a role in all these mishaps,,https://timesofindia.indiatimes.com/city/chennai/12-die-in-three-road-accidents-near-chennai-trucks-play-a-role-in-all-these-mishaps/articleshow/92745908.cms
108,Adult blackbuck injured in Road accident on IIT-Madras campus,"An adult male blackbuck was injured on the IIT-Madras campus on Saturday, after being hit by a two-wheeler. No case has been registered and the deer is recovering well, said the forest department officials. “We have sought a report from the institute’s administrative department.",https://timesofindia.indiatimes.com/city/chennai/adult-blackbuck-injured-in-road-accident-on-iit-madras-campus/articleshow/92965865.cms
109,4 killed in Road accidents in Trichy,Four people were killed in three Road accidents in the rural areas of Trichy in the past two days.,https://timesofindia.indiatimes.com/city/trichy/4-killed-in-road-accidents-in-trichy/articleshow/90870104.cms
110,"Tamil Nadu: Mother, son killed in Road accident",A woman and her son died while his wife escaped with injuries when the car in which they were travelling met with an accident at Sriperumbudur on Sunday night.The family of three were returning after attending a wedding at Tiruvannamalai.,https://timesofindia.indiatimes.com/city/chennai/mother-son-killed-in-road-accident/articleshow/92193235.cms
111,Four die in Road accidents in city,"Four people were killed in three Road accidents in different parts of the city and suburbs on Tuesday and Wednesday.At Madhavaram, two men on motorbikes were run over by a truck on Tuesday as they fell on the road after colliding head-on with another two-wheeler.",https://timesofindia.indiatimes.com/city/chennai/four-die-in-road-accidents-in-city/articleshow/90694729.cms
112,Three killed in separate Road accidents,"Three people were killed in Road accidents at Red Hills, Tiruttani and RK Pet on Monday. At Red Hills, the bike of Jayakumar, 40, was hit by another biker. He died on the spot. At R K Pet, Muniammal, 68, was fatally knocked down by a tractor while she was crossing the road.",https://timesofindia.indiatimes.com/city/chennai/three-killed-in-separate-road-accidents/articleshow/90528374.cms
