sno,h,sub_h,link
12,Awareness will bring down Road accidents: E S’bhum DC,"The article discusses how the city of East Singhbhum is seeing an increase in accidents, and how the government is trying to address the issue. The article also discusses how parents and children can help to reduce accidents by being aware of traffic rules, and by using caution when driving.",https://timesofindia.indiatimes.com/city/ranchi/awareness-will-bring-down-road-accidents-e-sbhum-dc/articleshow/97076964.cms
13,"Four labourers die, 20 hurt in Seraikela-Kharsawan accident",A Road accident in Seraikelakharsawan district killed four people and injured 20 others. The victims were from different parts of Chaibasa district in West Singbhum district in eastern India.,https://timesofindia.indiatimes.com/city/jamshedpur/four-labourers-die-20-hurt-in-seraikela-kharsawan-accident/articleshow/96954268.cms
14,"Two dead, 3 injured in Deoghar Road accident","A car crashed into a truck parked at a crosswalk, injuring three people. The driver and a passenger in the car were killed, and the three people injured were later identified as residents of a nearby village. The driver is believed to have been going to Deoghar from Sarwan when the accident occurred. The police are investigating the cause of the crash.",https://timesofindia.indiatimes.com/city/ranchi/two-dead-3-injured-in-deoghar-road-accident/articleshow/96610394.cms
15,"2 persons killed, 6 injured in Road accident","A bolero hit a trailer near Banta village under the silli police station area of Ranchi district on Wednesday, killing two people and injuring six others. The deceased have been identified as Mantu Manjhi and his brother ritesh Manjhi, both in their late 20s. All injured persons have been sent to Rajendra Institute of Medical Sciences for treatment. The victims were returning from Goonj’ a cultural festival in Silli to their homes in Bundu at around 2 am when their vehicle tried to overtake in a turning it dashed against the heavy vehicle coming from opposite direction. Kundan Pahan, former top leader of the CPI Maoist was acquitted the court of Additional Judicial Commissioner Manoj Chandra Jha on Wednesday. Pahan's advocate ishwar Dayal said that court acquitted the accused for lack of evidence. He said that since the encounter had taken place in the evening, none of the witnesses said they had seen and identified Pahan at the site. It may be stated here that Pahan has been acquitted in several cases for lack of evidence ever since he surrendered before the police in 2017. He is also facing trial in the murder of MLA Ramesh Singh Munda in 2008.",https://timesofindia.indiatimes.com/city/ranchi/2-persons-killed-6-injured-in-road-accident/articleshow/96413182.cms
16,Transport minister’s Seraikela aide dies in accident,"A senior JMM leader of Seraikela-Kharsawan district, Dharma Murmu (40), who was also the local representative of transport minister Champai Soren in his constituency (Seraikela) died in a Road accident in Rajnagar police station limits on Thursday morning.",https://timesofindia.indiatimes.com/city/ranchi/transport-mins-seraikela-aide-dies-in-accident/articleshow/96099178.cms
17,"1 dead, 2 hurt in Road accident","A 25-year-old youth of Seraikela-Kharsawan district died on the spot, while two others received serious injuries when their motorcycle hit a road divider on the Kadma-Sonari link road on Sunday, police said.",https://timesofindia.indiatimes.com/city/ranchi/1-dead-2-hurt-in-road-accident/articleshow/94749962.cms
18,Two girls killed in Jharkhand Road accident,"The incident occurred in Satbarwa area when nine people, all relatives, were returning to Ramanujganj in neighbouring Chattisgarh in a sports utility vehicle (SUV) after attending a wedding ceremony in Gumla district of the state.",https://timesofindia.indiatimes.com/city/ranchi/two-girls-killed-in-jharkhand-road-accident/articleshow/94739692.cms
19,"Gas tanker explodes after overturning in Jharkhand's Dumka, 1 killed","One person was killed and another injured after a gas tanker overturned after hitting a bus that was parked on the roadside in Jharkhand's Dumka district on Thursday afternoon, following which it exploded and caught fire.",https://timesofindia.indiatimes.com/city/ranchi/gas-tanker-explodes-after-overturning-in-jharkhands-dumka-1-killed/articleshow/95121370.cms
20,"4 dead, 5 injured in Road accidents in Jharkhand","The deceased were identified as Rajesh Kumar Sinha (55) and his son Aditya Raj (16). Rajesh died on the spot, while his son died on the way to the hospital.",https://timesofindia.indiatimes.com/city/ranchi/4-dead-5-injured-in-road-accidents-in-jharkhand/articleshow/91055898.cms
21,Six killed in three Road accidents in 24 hours,"At least six persons were killed in three separate Road accidents in East Singhbhum, Seraikela-Kharswan and Chatra districts in the last 24 hours, police said on Monday.",https://timesofindia.indiatimes.com/city/ranchi/six-killed-in-three-road-accidents-in-24-hours/articleshow/90923168.cms
22,"Four dead, five hurt in Ramgarh Road accident",At least four persons were killed and five critically injured in an accident involving six vehicles at Patel Chowk on NH-33 under Ramgarh town police station on Tuesday.,https://timesofindia.indiatimes.com/city/ranchi/four-dead-five-hurt-in-ramgarh-road-accident/articleshow/89602733.cms
23,8 killed in Road accidents in Jharkhand,"The driver of the bus was also critically injured and admitted to a hospital, police said, adding, the deceased include two men, two women and a teenage boy.",https://timesofindia.indiatimes.com/city/ranchi/8-killed-in-road-accidents-in-jharkhand/articleshow/86231895.cms
24,"6 labourers killed, 18 injured in Road accident in Jharkhand","Six labourers, including three women, were killed and 18 others injured in a head-on collision between a pickup van and a truck in Hariharganj in Jharkhand's Palamu district on Friday, an official said.",https://timesofindia.indiatimes.com/city/ranchi/6-labourers-killed-18-injured-in-road-accident-in-jharkhand/articleshow/88623867.cms
25,"Jharkhand: Four members of a family killed, 2 injured in Road accident","Four members of a family were killed and two injured after the car they were travelling rammed into a stationary container in Jharkhand's Seraikela-Kharswan district on Friday, police said.",https://timesofindia.indiatimes.com/city/ranchi/jharkhand-four-members-of-a-family-killed-2-injured-in-road-accident/articleshow/89502082.cms
26,Jharkhand: Woman killed in autorickshaw-bike collision,"A 32-year-old woman, returning home after being administered a dose of Covid-19 vaccine, was killed in a Road accident at Kodarmakala village in Palamu district on Thursday, police said.",https://timesofindia.indiatimes.com/city/ranchi/jharkhand-woman-killed-in-autorickshaw-bike-collision/articleshow/87189222.cms
27,East Singhbhum saw maximum Road accidents in Kolhan last year,"Among the three districts of the Kolhan region, East Singhbhum saw the maximum number of Road accidents in 2020, revealed a data.",https://timesofindia.indiatimes.com/city/jamshedpur/east-singhbhum-saw-maximum-road-accidents-in-kolhan-last-year/articleshow/81125503.cms
28,"3 killed, 4 injured in bike collision in Jharkhand",Three youngsters were killed and a couple and their two minor children sustained injuries when their bikes collided with each other at Edelbera on Chakradharpur-Kharsawan road under Chakradharpur police station limits on Monday.,https://timesofindia.indiatimes.com/city/ranchi/3-killed-4-injured-in-bike-collision/articleshow/80939333.cms
29,"1 dies, 3 hurt in Bokaro Road accident",,https://timesofindia.indiatimes.com/city/ranchi/1-dies-3-hurt-in-bokaro-road-accident/articleshow/83096815.cms
30,Jharkhand: Hazaribag SP among six hurt in Road accident in Ramgarh,"As many as six persons, including Hazaribag SP Kartik S, sustained injuries on Monday when Kartik’s SUV rammed into a truck on National Highway-33 under Ramgarh Town police station area.",https://timesofindia.indiatimes.com/city/ranchi/hazaribag-sp-among-6-hurt-in-road-accident/articleshow/83521491.cms
31,"Five killed, three injured in Road accidents in Jharkhand","Five people were killed and three others injured in two Road accidents in Jharkhand on Friday, police said. Three people were killed and three others injured when a bauxite-laden truck fell off a cliff while negotiating a sharp turn in Netarhat Hills in Bishunpur police station area in Gumla district, an officer said.",https://timesofindia.indiatimes.com/city/ranchi/five-killed-three-injured-in-road-accidents-in-jharkhand/articleshow/77804128.cms
32,"3 dead, 5 injured in Ramgarh Road accident",,https://timesofindia.indiatimes.com/city/ranchi/3-dead-5-injured-in-ramgarh-road-accident/articleshow/75664417.cms
33,"Lockdown relaxed, number of Road accident deaths increases in Jharkhand",,https://timesofindia.indiatimes.com/city/ranchi/lockdown-relaxed-number-of-road-accident-deaths-increases-in-jharkhand/articleshow/76015210.cms
34,Jharkhand records 70% dip in Road accidents during lockdown: Transport department,"Jharkhand witnessed a 70% reduction in Road accidents during the lockdown period between March and May this year, the data compiled by the road safety wing of the state transport department has revealed.",https://timesofindia.indiatimes.com/city/ranchi/jkhand-records-70-dip-in-road-accidents-during-lockdown-transport-dept/articleshow/76519456.cms
35,Three die in two Road accidents,,https://timesofindia.indiatimes.com/city/ranchi/three-die-in-two-road-accidents/articleshow/68348994.cms
