sno,h,sub_h,link
11,4 killed in road mishap in Lakhimpur Kheri,"Four people, including a six-year-old girl, were killed in a Road accident in the Palia area of Lakhimpur Kheri district on Thursday afternoon, police said.",https://timesofindia.indiatimes.com/city/bareilly/4-killed-in-road-mishap-in-lakhimpur-kheri/articleshow/100858237.cms
12,"3 children, 1 woman from family killed in Gurgaon Road accident","A woman and three children were killed while four others were injured when a speeding canter truck rammed into a stationary car on the Delhi-Gurgaon Expressway near Jharsa Chowk, police said on Wednesday.",https://timesofindia.indiatimes.com/city/gurgaon/3-children-1-woman-from-family-killed-in-gurgaon-road-accident/articleshow/101522579.cms
13,4 killed as speeding canter hits car on Delhi-Jaipur Expressway,Four people were killed and four others were injured when a speeding canter hit a stationary car along the Delhi-Jaipur expressway in Gurgaon in the intervening night of Tuesday and Wednesday.,https://timesofindia.indiatimes.com/city/gurgaon/4-killed-as-speeding-canter-hits-car-on-delhi-jaipur-expressway-in-gurgaon/articleshow/101510473.cms
14,Five of family killed in Road accident in Shahjahanpur,"Five people, including two children, were killed in a Road accident near Dilawarpur village under South Sehramau police station in Uttar Pradesh's Shahjahanpur district on Friday.",https://timesofindia.indiatimes.com/city/lucknow/five-of-family-killed-in-road-accident-in-shahjahanpur/articleshow/101215190.cms
15,400 Road accidents this yr: Cops roll out 2-week traffic drive,The traffic department has launched a two-week enforcement drive from Wednesday in Noida and Greater Noida to bring down Road accidents and fatalities.,https://timesofindia.indiatimes.com/city/noida/400-road-accidents-this-yr-cops-roll-out-2-week-traffic-drive/articleshow/101005720.cms
16,2 news channel employees killed in Road accident in Noida,"Two employees of a television news channel were killed on Sunday allegedly after their bike collided with a pick-up truck in Noida, police said. According to the police, the incident occurred at around 7.45am on a stretch in Sector 62 that leads to the Elevated Road, under Sector 24 police station.",https://timesofindia.indiatimes.com/city/noida/2-news-channel-employees-killed-in-road-accident-in-noida/articleshow/100916985.cms
17,Four youngsters killed in separate Road accidents,,https://timesofindia.indiatimes.com/city/kanpur/four-youngsters-killed-in-separate-road-accidents/articleshow/101077640.cms
18,"Two Pilibhit tiger reserve workers killed in Road accident, one injured",Two workers at the Pilibhit tiger reserve (PTR) died while their friend received serious injuries in an accident on Pilibhit- Madhotanda road on Thursday morning when the bike they were travelling on lost control and rammed into a roadside tree.,https://timesofindia.indiatimes.com/city/bareilly/two-pilibhit-tiger-reserve-workers-killed-in-road-accident-one-injured/articleshow/100858209.cms
19,"Car hit by mini-truck near toll plaza in Bareilly, 3 dead",A man and his two minor sons died in a Road accident when their car was hit by mini truck near toll plaza in UP's Bareilly on Monday night.,https://timesofindia.indiatimes.com/city/bareilly/car-hit-by-mini-truck-near-toll-plaza-in-bareilly-3-dead/articleshow/101324313.cms
20,"Two minors, man die in Road accident",,https://timesofindia.indiatimes.com/city/kanpur/two-minors-man-die-in-road-accident/articleshow/100926023.cms
21,CM likely to hand over keys of houses to families of 26 Road accident victims,,https://timesofindia.indiatimes.com/city/kanpur/cm-likely-to-hand-over-keys-of-houses-to-families-of-26-road-accident-victims/articleshow/101772078.cms
22,"2 killed, 4 injured in Road accident on Yamuna Expressway",Two people were killed while four others were injured after a speeding car crashed into another stationary car on the Yamuna Expressway in UP’s Mathura.,https://timesofindia.indiatimes.com/city/lucknow/2-killed-4-injured-in-road-accident-on-yamuna-expressway/articleshow/101160939.cms
23,One killed in Bithoor Road accident,A 48-year-old woman was killed while five others were injured after a speeding container truck collided with a car in which they were travelling on Monday morning near Singhpur intersection of Bithoor police station area of the district.,https://timesofindia.indiatimes.com/city/kanpur/one-killed-in-bithoor-road-accident/articleshow/100435985.cms
24,Woman’s accident turns out to be case of murder,The death of a woman in a Road accident near Mariampur crossing in city on June 8 has turned out to be a case of murder.,https://timesofindia.indiatimes.com/city/kanpur/womans-accident-turnsout-to-be-case-of-murder/articleshow/100926055.cms
25,"Panel set up to analyse accident data, suggest measures to reduce fatalities",The district administration has formed an inter-departmental committee that will be responsible for compiling and analysing the number of Road accidents in the city and also suggest ways to reduce them.,https://timesofindia.indiatimes.com/city/gurgaon/panel-set-up-to-analyse-accident-data-suggest-measures-to-reduce-fatalities/articleshow/100908271.cms
26,"No data on driver fatigue-related accidents, reveals RTI reply","The ministry of road transport and highways (MoRTH) in response to an RTI query stated that it has since 2017 discontinued the collection of data regarding “the number of Road accidents, persons injured and deaths due to sleep or fatigue or sick drivers”. Prior to discontinuation of the data collection, the number of accidents, people injured and killed due to sleep or fatigue or sick drivers, showed a rising trend.",https://timesofindia.indiatimes.com/city/agra/no-data-on-driver-fatigue-related-accidents-reveals-rti-reply/articleshow/100889737.cms
27,Yogi condoles loss of lives in accident,,https://timesofindia.indiatimes.com/city/lucknow/yogi-condoles-loss-of-lives-in-accident/articleshow/100636962.cms
28,"10 killed, 21 injured in 4 Road accidents in UP","Ten persons, including four of a family, were killed while 21 others were injured in four accidents reported from across the state late Sunday and on Monday.",https://timesofindia.indiatimes.com/city/lucknow/10-killed-21-injured-in-4-road-accidents-in-up/articleshow/100606472.cms
29,"In bid to elope, runaway bride, lover die in Road accident in UP's Mirzapur","Three persons including a girl, whose marriage was scheduled on Sunday, her lover and cousin brother were killed when their motorcycle collided with a truck near Sumatia village under the limits of Jigna police station in Mirzapur district on Saturday night.",https://timesofindia.indiatimes.com/city/varanasi/in-bid-to-elope-runaway-bride-lover-die-in-road-accident/articleshow/100580020.cms
30,Two killed in road mishap in Uttar Pradesh,"Two men were killed and another was injured when their car crashed into a divider and overturned in Arnia here on Thursday, police said.",https://timesofindia.indiatimes.com/city/meerut/two-killed-in-road-mishap-in-uttar-pradesh/articleshow/99829342.cms
31,"Two killed, 11 injured in separate Road accidents in Uttar Pradesh",,https://timesofindia.indiatimes.com/city/varanasi/two-killed-11-injured-in-separate-road-accidents-in-up/articleshow/100744681.cms
32,"4 members of marriage party killed, 3 injured as SUV rams into tree in UP's Banda","Four members of a marriage party were killed while three others sustained serious injuries when an SUV carrying them crashed into a roadside tree, at a high speed in Uttar Pradesh's Banda district on the intervening night of Sunday and Monday.",https://timesofindia.indiatimes.com/city/kanpur/4-members-of-marriage-party-killed-3-injured-as-suv-rams-into-tree-in-ups-banda/articleshow/100413389.cms
33,Three-year-old among five dead as SUV collides head-on with truck in UP's Deoria,A three-year-old girl and four other women passengers were killed after an SUV they were travelling in collided head-on with a truck in Deoria district of Uttar Pradesh on Monday.,https://timesofindia.indiatimes.com/city/lucknow/three-year-old-among-five-dead-as-suv-collides-head-on-with-truck-in-ups-deoria/articleshow/100412317.cms
34,4 killed in separate Road accidents,"Three persons were killed and another injured after a truck collided with a pickup van on Moradabad-Farrukhabad highway in UP's Budaun on Thursday morning, police said. All three persons travelling in the pickup van died on the spot, police said, adding the injured was admitted to a district hospital.",https://timesofindia.indiatimes.com/city/bareilly/4-killed-in-separate-road-accidents/articleshow/99653199.cms
35,Father-daughter duo killed in Road accident,,https://timesofindia.indiatimes.com/city/bareilly/father-daughter-duo-killed-in-road-accident/articleshow/99880468.cms
36,Five killed in separate Road accidents in UP,"At least five people were killed and one was injured in two separate Road accidents in Uttar Pradesh's Lakhimpur Kheri and Moradabad districts. In the first accident, three people died when their bike crashed into a sugarcane-laden cart in Kheri on Monday night, said Sharda Nagar SHO Ashok Kumar.",https://timesofindia.indiatimes.com/city/bareilly/five-killed-in-separate-road-accidents-in-up/articleshow/99773050.cms
37,"Porsche hits divider, crashes into tree, goes up in flames in Gurgaon","A luxury car caught fire and was almost completely charred after hitting a tree on Golf Course Road in the early hours of Thursday. The driver fled the spot, police said.",https://timesofindia.indiatimes.com/city/gurgaon/porsche-hits-divider-crashes-into-tree-goes-up-in-flames/articleshow/100172814.cms
38,3 dead in Muzaffarnagar Road accident,"Three persons, including one woman, were killed in an accident on the Budhana-Barot road in the Muzaffarnagar district on Monday, said SP, rural, Atul Kumar Srivastava.",https://timesofindia.indiatimes.com/city/agra/3-dead-in-muzaffarnagar-road-accident/articleshow/99423667.cms
39,Father-daughter duo killed in Road accident in Pilibhit,A 42-year-old man and his 18-year-old daughter died while four others were injured in a Road accident on Saturday morning after a speeding Maruti Eeco car rammed into a bike on Bhind-Lipulekh NH 731 near Saidpur village of Pilibhit district.,https://timesofindia.indiatimes.com/city/bareilly/father-daughter-duo-killed-in-road-accident-in-pilibhit/articleshow/99880494.cms
40,Three of family from Delhi killed in Road accident,Three members of a family from Delhi who were on their way back home from Budaun died after their car crashed into a stationary tractor-trolley laden with sugarcane near Madanjudi village under the limits of Bisauli police station on Wednesday morning.,https://timesofindia.indiatimes.com/city/bareilly/three-of-family-from-delhi-killed-in-road-accident/articleshow/98926902.cms
41,Father-son duo killed in Road accident in Aligarh,Tragedy struck a family that was preparing for the wedding of a daughter when her 60-year-old father and 36-year-old brother were crushed to death after a speeding tractor coming from the opposite direction rammed into their bike under the Barla police station area of Aligarh on Wednesday afternoon.,https://timesofindia.indiatimes.com/city/meerut/father-son-duo-killed-in-road-accident-in-aligarh/articleshow/99811167.cms
42,3 killed in Road accident in Uttar Pradesh,,https://timesofindia.indiatimes.com/city/meerut/3-killed-in-road-accident-in-uttar-pradesh/articleshow/99500119.cms
43,5 of family killed as SUV collidies with tractor-trolley,,https://timesofindia.indiatimes.com/city/varanasi/5-of-family-killed-as-suv-collidies-with-tractor-trolley/articleshow/99899180.cms
44,"4 die, 2 injured in Road accident","Four persons, including three women, died while two men were injured critically in a car accident here on Sunday. All victims were of two families related to each other and were from Jajmau, Kanpur and Unnao, returning after visiting a temple in Datia, MP.",https://timesofindia.indiatimes.com/city/kanpur/4-die-2-injured-in-road-accident/articleshow/99373067.cms
45,2 dead in car-bike collision in Haryana's Ambala,Two persons died while one other was injured in a late night collision between a motorcycle and a car in Shahzadpur area of Ambala district in Haryana.,https://timesofindia.indiatimes.com/city/gurgaon/2-dead-in-car-bike-collision-in-haryanas-ambala/articleshow/98998522.cms
46,9 deaths due to Road accidents reported in Bareilly in 24 hours,"As many as nine deaths were reported due to Road accidents across three districts in Bareilly division in the past 24 hours, police said on Tuesday.",https://timesofindia.indiatimes.com/city/bareilly/9-deaths-due-to-road-accidents-reported-in-bareilly-in-24-hours/articleshow/98320201.cms
47,Two sisters killed in Road accident in Etawah,,https://timesofindia.indiatimes.com/city/kanpur/two-sisters-killed-in-road-accident-in-etawah/articleshow/99021970.cms
48,"6 killed, 8 injured as SUV collides with tree in UP's Shravasti",As many as six people were killed and eight others sustained injuries after an SUV carrying them collided with a tree in Shravasti district on Saturday.,https://timesofindia.indiatimes.com/city/lucknow/6-killed-8-injured-as-suv-collides-with-tree-in-ups-shravasti/articleshow/99509341.cms
49,Six of family killed in Road accident in Uttar Pradesh,"Sonu Shah (28), a resident of Deoria district who worked at a paper mill in Nainital, left for his village with his wife, children and other family members on Friday evening, Superintendent of Police (SP) Keshav Kumar said.",https://timesofindia.indiatimes.com/city/lucknow/six-of-family-killed-in-road-accident-in-uttar-pradesh/articleshow/99337412.cms
50,Man shot dead at home after clash over Road accident,,https://timesofindia.indiatimes.com/city/meerut/man-shot-dead-at-home-after-clash-over-road-accident/articleshow/99747098.cms
51,"1 killed, several injured after tractor-trolley overturns in Uttar Pradesh's Badaun",Police on Saturday informed that a 14-year-old boy was killed and about a dozen people suffered injuries when a tractor-trolley overturned in this Uttar Pradesh Badaun district.,https://timesofindia.indiatimes.com/city/bareilly/1-killed-several-injured-after-tractor-trolley-overturns-in-uttar-pradeshs-badaun/articleshow/98224155.cms
52,90 lives lost in crashes in less than 3 months in Gurgaon,"Road accidents have claimed 90 lives in the city in less than three months of this year, data sourced from traffic police have shown.",https://timesofindia.indiatimes.com/city/gurgaon/90-lives-lost-in-crashes-in-less-than-3-months/articleshow/99130275.cms
53,16 killed in separate Road accidents in Kanpur,,https://timesofindia.indiatimes.com/city/kanpur/16-killed-in-separate-road-accidents-in-kanpur/articleshow/98531363.cms
54,"6 killed, 12 students injured in three separate Road accidents in Uttar Pradesh's Hathras","Accidents in various parts of Uttar Pradesh's Hathras district claimed the lives of as many as six people and left several others, including 12 school students, injured, said police on Wednesday.",https://timesofindia.indiatimes.com/city/agra/6-killed-12-students-injured-in-three-separate-road-accidents-in-uttar-pradeshs-hathras/articleshow/98164930.cms
55,Jal Nigam contractor killed in Road accident on Bareilly-Haridwar highway,A 35-year-old Jal Nigam contractor died after a speeding vehicle hit his bike from the rear side near Lalaurikhera police outpost on Bareilly-Haridwar NH-74 under the jurisdiction of Jahanabad police station.,https://timesofindia.indiatimes.com/city/bareilly/jal-nigam-contractor-killed-in-road-accident-on-bareilly-haridwar-highway/articleshow/97849787.cms
56,Couple killed in Road accident on Yamuna Expressway,At least two people were killed and one person was injured in an accident that took place on the Yamuna Expressway in Mathura on Tuesday morning.,https://timesofindia.indiatimes.com/city/agra/couple-killed-in-road-accident-on-yamuna-expressway/articleshow/98310074.cms
57,Two killed in Road accident in Lucknow,Two youths were killed while their friend suffered critical injuries in a road mishap which took place in Sairpur police station area in Lucknow on Wednesday night.,https://timesofindia.indiatimes.com/city/lucknow/two-killed-in-road-accident-in-lucknow/articleshow/97786595.cms
58,Drunk driving: Three killed in separate Road accidents,"Three persons were killed in three separate Road accidents related to drunken driving in different parts of the city. In Banthara, a 50-year-old man identified as Lala Ram of Kurauni was killed when a speeding car knocked him down around 9.15 pm on March 8.",https://timesofindia.indiatimes.com/city/lucknow/drunk-driving-three-killed-in-separate-road-accidents/articleshow/98529477.cms
59,"Five dead, nine injured after car rams into SUV in UP's Firozabad","Five people were killed and nine others injured when a speeding car rammed into a parked SUV on the Lucknow-Agra Expressway in Nasirpur on Tuesday, police said.",https://timesofindia.indiatimes.com/city/lucknow/five-dead-nine-injured-after-car-rams-into-suv-in-ups-firozabad/articleshow/98636698.cms
60,Case registered day after 2 youths die in Road accident in Meerut,"A day after two people including Gaurav Tyagi and Vansh Tyagi died on the spot when a jeep ran over them after hitting their scooty on Meerut-Parikshitgarh road, police registered a case against two accused on Tuesday night.",https://timesofindia.indiatimes.com/city/meerut/case-registered-day-after-2-youths-die-in-road-accident-in-meerut/articleshow/97546850.cms
61,"Father-son duo killed, 4 others injured in Lakhimpur Kheri Road accident","Two persons including a 30-year-old man and his six-year-old son were killed, while four others of the family were injured in a Road accident on the Dhakerwa-Nighasan state highway in Lakhimpur Kheri district on Sunday evening, said, Nighasan police station SHO Prabhatesh Shrivastav.",https://timesofindia.indiatimes.com/city/bareilly/father-son-duo-killed-4-others-injured-in-lakhimpur-kheri-road-accident/articleshow/99571141.cms
62,"5 dead in acccidents in Pilibhit, Shahjahanpur",,https://timesofindia.indiatimes.com/city/bareilly/5-dead-in-acccidents-in-pilibhit-shahjahanpur/articleshow/98195283.cms
63,"5 dead in acccidents in UP's Pilibhit, Shahjahanpur districts",Five persons were killed in two Road accidents that occurred between Wednesday night and Thursday morning in Pilibhit and Shahjahanpur districts.,https://timesofindia.indiatimes.com/city/bareilly/5-dead-in-acccidents-in-ups-pilibhit-shahjahanpur-districts/articleshow/98192711.cms
64,5 Bihar-bound passengers die in e-way Road accident,As many as five persons died after the car they were travelling in collided with a stationary tipper truck on Purvanchal Expressway in Sultanpur on Sunday.,https://timesofindia.indiatimes.com/city/lucknow/5-bihar-bound-passengers-die-in-e-way-road-accident/articleshow/98591276.cms
65,"1 dead, 2 injured in Road accident in Lucknow",A speeding car knocked down a 62-year-old man on two-wheeler and injured two others on Naka flyover in Lucknow late on Wednesday night.,https://timesofindia.indiatimes.com/city/lucknow/1-dead-2-injured-in-road-accident-in-lucknow/articleshow/96928115.cms
66,"One killed, five injured in Road accident in Aligarh","In a tragic accident, a 20-year-old student was killed, while five other students of the ACM College sustained severe injuries after a speeding car ran over them under the Jawan police station area of Aligarh.",https://timesofindia.indiatimes.com/city/agra/one-killed-five-injured-in-road-accident-in-aligarh/articleshow/97787638.cms
67,"5 killed, 33 injured in Road accidents due to dense fog in UP","Five people were killed and 33 others injured in separate accidents here on Monday morning due to dense fog, police said.",https://timesofindia.indiatimes.com/city/lucknow/up-5-killed-33-injured-in-road-accidents-due-to-dense-fog/articleshow/96345391.cms
68,"Speeding truck mows down 3 minors in Bareilly, two dead","Three class 10 students who were on their home on a bike, after giving class 10 exam, were mowed down by a speeding truck in the Shergarh area of Bareilly on Thursday. After the accident, locals thrashed the truck driver and handed him over to the police.",https://timesofindia.indiatimes.com/city/bareilly/speeding-truck-mows-down-3-minors-in-bareilly-two-dead/articleshow/97995952.cms
69,"Five baratis dead, 6 injured in Road accident in UP's Banda district","Five persons died and six others suffered serious injuries when a Bolero rammed a Scorpio in Banda district on Thursday morning. Both the vehicles were carrying baratis, who were returning from a wedding in neighbouring Chitrakoot district.",https://timesofindia.indiatimes.com/city/kanpur/five-baratis-dead-6-injured-in-road-accident-in-ups-banda-district/articleshow/97995407.cms
70,Noida: How to fix 35 crash spots? No report yet,"The district has reported a 47% increase in the number of people injured in Road accidents from January to November 2022, compared to the corresponding period last year. Moreover, the number of accidents rose by nearly 39% and road fatalities increased by 16% this time.",https://timesofindia.indiatimes.com/city/noida/noida-how-to-fix-35-crash-spots-no-report-yet/articleshow/96312389.cms
71,"Three killed, four injured in Road accident in Uttar Pradesh's Kanpur","The victims, residents of Jalaun were heading to Fatehpur via Kanpur in a pickup loader, when the accident took place. It is being said that the accident happened when the driver apparently dozed off while driving.",https://timesofindia.indiatimes.com/city/kanpur/three-killed-four-injured-in-road-accident-in-uttar-pradeshs-kanpur/articleshow/98360282.cms
72,3 killed as car rams into container truck in UP's Kannauj,Three people were killed after a car in which they were travelling rammed into a vehicle ahead on the Agra-Lucknow Expressway in Kannauj district on Tuesday morning.,https://timesofindia.indiatimes.com/city/kanpur/3-killed-as-car-rams-into-container-truck-in-ups-kannauj/articleshow/96537617.cms
73,"Nepal-bound bus collides with truck in Bareilly; 17 injured, 5 critical",As many as 17 people suffered injuries after a speeding roadways bus carrying 32 passengers from Mathura to Nepal collided with a truck coming from the opposite direction in Khuthar area of Bareilly on Saturday morning.,https://timesofindia.indiatimes.com/city/bareilly/nepal-bound-bus-collides-with-truck-in-bareilly-17-injured-5-critical/articleshow/97614295.cms
74,2 minor girls among 4 of a family die in Road accident in Uttar Pradesh,"Four members of a family, including two minor girls, were killed on Sunday afternoon as the bike in which they were travelling was hit by a speeding truck near Noble sugar mill on Bhind-Lipulekh NH-731 under Barkhera police limits.",https://timesofindia.indiatimes.com/city/bareilly/2-minor-girls-among-4-of-a-family-die-in-road-accident-in-uttar-pradesh/articleshow/96329786.cms
75,"Three killed, four injured in Road accident on Basti-Ayodhya highway in UP",Three men were killed while four others suffered injuries after the SUV they were travelling in overturned after colliding with a nilgai (blue bull/cow) on Basti-Ayodhya highway number 28 on early Saturday. Uttar Pradesh chief minister Yogi Adityanath offered condolences to the kin of the deceased and also directed officials to rush to the spot and give the best possible medical treatment to the injured.,https://timesofindia.indiatimes.com/city/lucknow/three-killed-four-injured-in-road-accident-on-basti-ayodhya-highway-in-up/articleshow/96296717.cms
76,More than dozen school children injured in Road accident in UP,"A speeding school bus fell into a roadside ditch in a town in Uttar Pradesh, injuring more than a dozen school-going children, police said on Tuesday. The incident took place around 9 am on Tuesday.",https://timesofindia.indiatimes.com/city/bareilly/more-than-dozen-school-children-injured-in-road-accident-in-up/articleshow/96213589.cms
77,"3 killed, 2 injured in Aligarh Road accident","Three people were killed and two injured in a Road accident on the Yamuna Expressway, said police. The incident happened near Thana Tappal area in Aligarh district on Monday evening.",https://timesofindia.indiatimes.com/city/agra/3-killed-2-injured-in-aligarh-road-accident/articleshow/95388487.cms
78,"BJP worker from Panipat killed in Road accident in Haryana, wife injured",,https://timesofindia.indiatimes.com/city/gurgaon/bjp-worker-from-panipat-killed-in-road-accident-in-haryana-wife-injured/articleshow/98062784.cms
79,2 die in Road accident,Two cousins - Virendra Kumar (26) of village Imalia Gangi and Mahendra Pal (32) of village Biharipur Hira - died after their bike was hit by a vehicle near Manpur crossing on Bisalpur–Deuria road under the jurisdiction of Deoria police station on Saturday.,https://timesofindia.indiatimes.com/city/bareilly/2-die-in-road-accident/articleshow/95191288.cms
80,"Four people killed, six injured in Road accident in Uttar Pradesh's Banda",Four people were killed in a accident on Paprenda road in Tindwari police area of Uttar Pradesh's Banda district.,https://timesofindia.indiatimes.com/city/kanpur/four-people-killed-six-injured-in-road-accident-in-uttar-pradeshs-banda/articleshow/97968625.cms
81,Three charred to death following car-truck collision in UP's Hamirpur,Three persons were charred to death as a car crashed into a stranded truck due to dense fog on Bundelkhand Expressway in Hamirpur early on Thursday morning.,https://timesofindia.indiatimes.com/city/kanpur/three-charred-to-death-following-car-truck-collision-in-ups-hamirpur/articleshow/96932912.cms
82,UP: 3 dead in Hathras Road accident,"Three people died and one sustained severe injuries when a speeding truck rammed into a car coming from the opposite direction in the Hasayan police area of the Hathras district on Thursday, police said.",https://timesofindia.indiatimes.com/city/meerut/up-3-dead-in-hathras-road-accident/articleshow/95287311.cms
83,Maximum Road accident deaths reported from Kanpur-Sagar road,"The Kanpur district administration is serious about preventing Road accident deaths, especially on highways. A joint team of the traffic and regional transport department is working to reduce deaths due to accidents on Kanpur's main highway, the Kanpur-Sagar National Highway. The team has suggested constructing tenfoot over bridges in some villages to identify the accident prone areas.",https://timesofindia.indiatimes.com/city/kanpur/max-road-accident-deaths-reported-from-kanpur-sagar-road/articleshow/96898710.cms
84,"One killed, 11 injured in 2 Road accidents in Jalaun","A person was killed and 11 others were injured in separate accidents on Wednesday due to dense fog. In the first accident, a driver of a bolero was killed while four students were injured after it rammed into a stationary dcm truck on the hamirpur highway in udanpur under the limits of kadaura police station area of Jalaun. The students were on their way to write their exam. Similarly, seven persons were injured and traffic on the jhansikanpur national highway was disrupted for nearly an hour after a pileup involving 10 vehicles due to dense fog on Wednesdays morning. The accident took place near sankat mochan mandir in atta police station area on the highway. Additional Superintendent of Police Aseem Chowdhary said that on receiving information police and ambulances reached the spot and rescue operation was launched at both the accident sites. ""The injured were transported in ambulance to the medical college for treatment in the first accident which took place in kadaura area a bolero rammed into a stationary dcm truck while in the second accident 10 vehicles collided with each other apparently due to dense fog traffic has been restored after the accidental vehicles were removed from the highway.""",https://timesofindia.indiatimes.com/city/kanpur/one-killed-11-injured-in-2-road-accidents-in-jalaun/articleshow/96926802.cms
85,UP Yogi Adityanath moots 5E formula to check Road accidents,"Amid a spate of accidents due to fog, Chief Minister Yogi Adityanath on Tuesday held a meeting on road safety and asked officials to follow the 5E formula of education, enforcement, engineering, emergency care and environment to bring down cases of fatalities caused due to accidents.",https://timesofindia.indiatimes.com/city/lucknow/up-yogi-adityanath-moots-5e-formula-to-check-road-accidents/articleshow/96722328.cms
86,"Over 90 injured in accidents, clashes during New Year celebrations in Lucknow",More than 90 people were injured in Road accidents and clashes during celebrations to usher in the New Year on Saturday/Sunday night.,https://timesofindia.indiatimes.com/city/lucknow/over-90-injured-in-accidents-clashes-during-new-year-celebrations-in-lucknow/articleshow/96668990.cms
87,"Noida winter: 1 dead, 15 injured in fog-related Road accident on Yamuna Expressway",A man died while around 15 others suffered injuries after a bus carrying around 60 passengers hit a container and fell off the road on Yamuna Expressway on Tuesday morning.,https://timesofindia.indiatimes.com/city/noida/noida-winter-1-dead-15-injured-in-fog-related-road-accident-on-yamuna-expressway/articleshow/96361625.cms
88,4 dead in separate accidents due to fog in west UP,"As dense fog enveloped western Uttar Pradesh, several Road accidents and vehicle pile-ups took place on Sunday and Monday morning, leaving four people dead and several others injured.",https://timesofindia.indiatimes.com/city/meerut/4-dead-in-separate-accidents-due-to-fog-in-west-up/articleshow/96358630.cms
89,13 injured as tourist bus collides with truck in Varanasi,"Among the injured persons were eight women, four men, and bus conductor Dinanath who has been reported as a resident of Almori village in UP's Bhadohi.",https://timesofindia.indiatimes.com/city/varanasi/13-injured-as-tourist-bus-collides-with-truck-in-varanasi/articleshow/96316415.cms
90,"Soon, crash barriers at 200 spots to cut road fatalities in Gurugram","Over the next few months, traffic police will install crash barriers – objects that reduce the effect of a collision – at 200 spots across the city to reduce the number of fatal accidents recorded every year.",https://timesofindia.indiatimes.com/city/gurgaon/soon-crash-barriers-at-200-spots-to-cut-road-fatalities-in-gurugram/articleshow/96292157.cms
91,7 people die in separate Road accidents on Agra-Lucknow Expressway,,https://timesofindia.indiatimes.com/city/kanpur/7-people-die-in-separate-road-accidents-on-agra-lucknow-expressway/articleshow/96855047.cms
92,"Haryana: Woman, 1-year-old daughter killed in road crash in Yamunanagar",A 30-year-old woman and her one-year-old daughter were killed while two others sustained injuries in a Road accident on National Highway (NH) 344 in Yamunanagar district on Friday.,https://timesofindia.indiatimes.com/city/gurgaon/haryana-woman-1-year-old-daughter-killed-in-road-crash-in-yamunanagar/articleshow/94424099.cms
